Date,Open,High,Low,Close,AdjClose,Volume
06-08-2018,25437.42969,25540.01953,25381.38086,25502.17969,25502.17969,238990000
07-08-2018,25551.65039,25692.7207,25551.65039,25628.91016,25628.91016,239910000
08-08-2018,25615.7207,25634.10938,25557.48047,25583.75,25583.75,217770000
09-08-2018,25589.78906,25613.31055,25492.68945,25509.23047,25509.23047,214970000
10-08-2018,25401.18945,25401.18945,25222.88086,25313.14063,25313.14063,234480000
13-08-2018,25327.18945,25381.39063,25153.92969,25187.69922,25187.69922,219990000
14-08-2018,25215.68945,25339.50977,25201.86914,25299.91992,25299.91992,219210000
15-08-2018,25235.36914,25235.36914,24965.76953,25162.41016,25162.41016,295810000
16-08-2018,25294.9707,25607.33984,25294.9707,25558.73047,25558.73047,342430000
17-08-2018,25550.80078,25728.16016,25521.66016,25669.32031,25669.32031,284160000
20-08-2018,25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000
21-08-2018,25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000
22-08-2018,25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000
23-08-2018,25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000
24-08-2018,25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000
27-08-2018,25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000
28-08-2018,26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000
29-08-2018,26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000
30-08-2018,26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000
31-08-2018,25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000
04-09-2018,25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000
05-09-2018,25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000
06-09-2018,25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000
07-09-2018,25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000
10-09-2018,25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000
11-09-2018,25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000
12-09-2018,25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000
13-09-2018,26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000
14-09-2018,26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000
17-09-2018,26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000
18-09-2018,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000
19-09-2018,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000
20-09-2018,26519.39063,26697.49023,26519.39063,26656.98047,26656.98047,260480000
21-09-2018,26726.25,26769.16016,26680.36914,26743.5,26743.5,657620000
24-09-2018,26705.25,26709.93945,26548.67969,26562.05078,26562.05078,254850000
25-09-2018,26601.58008,26634.84961,26475.58008,26492.21094,26492.21094,234110000
26-09-2018,26536.85938,26606.08984,26349.33984,26385.2793,26385.2793,262620000
27-09-2018,26418.26953,26557.00977,26379.94922,26439.92969,26439.92969,226350000
28-09-2018,26407.66016,26515.75977,26383.57031,26458.31055,26458.31055,264030000
01-10-2018,26598.35938,26737.98047,26596.05078,26651.21094,26651.21094,238320000
02-10-2018,26648.91016,26824.7793,26627.66016,26773.93945,26773.93945,258290000
03-10-2018,26833.4707,26951.81055,26789.08008,26828.39063,26828.39063,280130000
04-10-2018,26784.08008,26793.82031,26471.60938,26627.48047,26627.48047,289600000
05-10-2018,26632.76953,26676.16016,26301.81055,26447.05078,26447.05078,267100000
08-10-2018,26399.44922,26529.34961,26223.08984,26486.7793,26486.7793,273020000
09-10-2018,26469.18945,26539.93945,26324.16016,26430.57031,26430.57031,282560000
10-10-2018,26441.73047,26487.86914,25567.09961,25598.74023,25598.74023,438200000
11-10-2018,25518.39063,25683.64063,24899.76953,25052.83008,25052.83008,522880000
12-10-2018,25407.63086,25467.55078,25000.83008,25339.99023,25339.99023,397510000
15-10-2018,25332.46094,25482.41992,25243.88086,25250.55078,25250.55078,287320000
16-10-2018,25351.5293,25817.67969,25351.5293,25798.41992,25798.41992,305800000
17-10-2018,25705.86914,25810.08984,25479.16016,25706.67969,25706.67969,298210000
18-10-2018,25645.56055,25691.46094,25236.00977,25379.44922,25379.44922,328020000
19-10-2018,25421.08984,25608.71094,25350.01953,25444.33984,25444.33984,350810000
22-10-2018,25492.14063,25561.33984,25236.05078,25317.41016,25317.41016,314940000
23-10-2018,25038.46094,25307.69922,24768.78906,25191.42969,25191.42969,436430000
24-10-2018,25172.88086,25306.23047,24533.18945,24583.41992,24583.41992,496400000
25-10-2018,24736.53906,25104.28906,24645.56055,24984.55078,24984.55078,439670000
26-10-2018,24770.25,24916.16016,24445.18945,24688.31055,24688.31055,505310000
29-10-2018,24818.98047,25040.58008,24122.23047,24442.91992,24442.91992,443850000
30-10-2018,24482.03906,24906.67969,24415.68945,24874.64063,24874.64063,470050000
31-10-2018,25008.82031,25336.55078,25008.82031,25115.75977,25115.75977,448930000
01-11-2018,25142.08008,25396.4707,25108.10938,25380.74023,25380.74023,383970000
02-11-2018,25443.59961,25578.98047,25078.7207,25270.83008,25270.83008,429480000
05-11-2018,25261.4707,25507.34961,25261.4707,25461.69922,25461.69922,334740000
06-11-2018,25452.83008,25651.85938,25444.90039,25635.00977,25635.00977,265450000
07-11-2018,25788.46094,26200.14063,25765.88086,26180.30078,26180.30078,361780000
08-11-2018,26139.58984,26277.82031,26081.90039,26191.2207,26191.2207,295650000
09-11-2018,26149.10938,26161.49023,25882.91016,25989.30078,25989.30078,324450000
12-11-2018,25959.33008,25966.71094,25340.50977,25387.17969,25387.17969,346910000
13-11-2018,25321.21094,25511.0293,25193.7793,25286.49023,25286.49023,339690000
14-11-2018,25388.08008,25501.28906,24935.82031,25080.5,25080.5,384240000
15-11-2018,25061.48047,25354.56055,24787.78906,25289.26953,25289.26953,392750000
16-11-2018,25242.34961,25510.23047,25147.80078,25413.2207,25413.2207,354460000
19-11-2018,25392.60938,25392.60938,24900.98047,25017.43945,25017.43945,358090000
20-11-2018,24618.67969,24707.25977,24368.98047,24465.64063,24465.64063,445920000
21-11-2018,24541.65039,24669.78906,24463.2793,24464.68945,24464.68945,289370000
23-11-2018,24336.40039,24408.80078,24268.74023,24285.94922,24285.94922,155940000
26-11-2018,24364.13086,24673.28906,24364.13086,24640.24023,24640.24023,306280000
27-11-2018,24557.01953,24750.73047,24416.0293,24748.73047,24748.73047,308250000
28-11-2018,24832.83984,25368.92969,24832.83984,25366.42969,25366.42969,362160000
29-11-2018,25343.65039,25479.03906,25202.78906,25338.83984,25338.83984,305110000
30-11-2018,25307.14063,25549.71094,25250.9707,25538.46094,25538.46094,482250000
03-12-2018,25779.57031,25980.21094,25670.50977,25826.42969,25826.42969,388480000
04-12-2018,25752.56055,25773.11914,25008.10938,25027.07031,25027.07031,418900000
06-12-2018,24737.41992,24951.00977,24242.2207,24947.66992,24947.66992,471690000
07-12-2018,24918.82031,25095.61914,24284.7793,24388.94922,24388.94922,398230000
10-12-2018,24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000
11-12-2018,24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000
12-12-2018,24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000
13-12-2018,24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000
14-12-2018,24408.03906,24431.14063,24033.78906,24100.50977,24100.50977,416940000
17-12-2018,23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000
18-12-2018,23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000
19-12-2018,23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000
20-12-2018,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000
21-12-2018,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000
24-12-2018,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000
26-12-2018,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000
27-12-2018,22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000
28-12-2018,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000
31-12-2018,23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000
02-01-2019,23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000
03-01-2019,23176.39063,23176.39063,22638.41016,22686.2207,22686.2207,424240000
04-01-2019,22894.91992,23518.64063,22894.91992,23433.16016,23433.16016,396020000
07-01-2019,23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000
08-01-2019,23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000
09-01-2019,23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000
10-01-2019,23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000
11-01-2019,23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000
14-01-2019,23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000
15-01-2019,23914.10938,24099.14063,23887.92969,24065.58984,24065.58984,291570000
16-01-2019,24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000
17-01-2019,24147.08984,24474.46094,24088.90039,24370.09961,24370.09961,288590000
18-01-2019,24534.18945,24750.2207,24459.0293,24706.34961,24706.34961,372970000
22-01-2019,24607.75977,24607.75977,24244.31055,24404.48047,24404.48047,338480000
23-01-2019,24577.25,24700.98047,24307.16992,24575.61914,24575.61914,318600000
24-01-2019,24579.96094,24626.30078,24422.73047,24553.24023,24553.24023,320170000
25-01-2019,24687.21094,24860.15039,24676.75,24737.19922,24737.19922,376890000
28-01-2019,24596.98047,24596.98047,24323.93945,24528.2207,24528.2207,347170000
29-01-2019,24519.61914,24674.86914,24504.03906,24579.96094,24579.96094,330870000
30-01-2019,24826.51953,25109.61914,24790.90039,25014.85938,25014.85938,397330000
31-01-2019,24954.48047,25049.61914,24842.08984,24999.66992,24999.66992,507350000
01-02-2019,25025.31055,25193.15039,24982.49023,25063.89063,25063.89063,372090000
04-02-2019,25062.11914,25239.91016,24977.66992,25239.36914,25239.36914,298540000
05-02-2019,25287.92969,25427.32031,25287.65039,25411.51953,25411.51953,310650000
06-02-2019,25371.57031,25439.03906,25312.06055,25390.30078,25390.30078,247590000
07-02-2019,25265.81055,25314.25977,25000.51953,25169.5293,25169.5293,295460000
08-02-2019,25042.35938,25106.39063,24883.03906,25106.33008,25106.33008,248210000
11-02-2019,25142.81055,25196.75,25009.09961,25053.10938,25053.10938,241700000
12-02-2019,25152.0293,25458.98047,25152.0293,25425.75977,25425.75977,278110000
13-02-2019,25480.85938,25625.94922,25480.85938,25543.26953,25543.26953,263330000
14-02-2019,25460.65039,25558.90039,25308.08984,25439.39063,25439.39063,313010000
15-02-2019,25564.63086,25883.7207,25564.63086,25883.25,25883.25,328530000
19-02-2019,25849.84961,25961.43945,25820.00977,25891.32031,25891.32031,280620000
20-02-2019,25872.25977,25986.19922,25846.48047,25954.43945,25954.43945,287880000
21-02-2019,25922.41016,25938.88086,25762.21094,25850.63086,25850.63086,255710000
22-02-2019,25906.26953,26052.90039,25906.26953,26031.81055,26031.81055,279760000
25-02-2019,26126.15039,26241.41992,26080.66016,26091.94922,26091.94922,281600000
26-02-2019,26051.60938,26155.28906,25966.00977,26057.98047,26057.98047,257850000
27-02-2019,25995.59961,26039.67969,25877.24023,25985.16016,25985.16016,255380000
28-02-2019,25984.2793,26029.21094,25896.56055,25916,25916,338520000
01-03-2019,26019.66992,26143.91992,25914.36914,26026.32031,26026.32031,289890000
04-03-2019,26122.18945,26155.98047,25611.55078,25819.65039,25819.65039,295510000
05-03-2019,25829.07031,25877.15039,25725.63086,25806.63086,25806.63086,252260000
06-03-2019,25818.75977,25837.60938,25633.71094,25673.46094,25673.46094,256250000
07-03-2019,25645.44922,25645.44922,25352.55078,25473.23047,25473.23047,289140000
08-03-2019,25347.38086,25466.14063,25252.46094,25450.24023,25450.24023,270500000
11-03-2019,25208,25661.63086,25208,25650.88086,25650.88086,309790000
12-03-2019,25600.30078,25675.43945,25522.16992,25554.66016,25554.66016,317730000
13-03-2019,25637.23047,25776.49023,25571.31055,25702.89063,25702.89063,331410000
14-03-2019,25692.31055,25752.83984,25621.31055,25709.93945,25709.93945,302790000
15-03-2019,25720.96094,25927.91016,25649.69922,25848.86914,25848.86914,616910000
18-03-2019,25801.88086,25924.76953,25785.66016,25914.09961,25914.09961,399530000
19-03-2019,25987.86914,26109.67969,25814.91992,25887.38086,25887.38086,342250000
20-03-2019,25867.78906,25929.51953,25670.63086,25745.66992,25745.66992,321980000
21-03-2019,25688.43945,26009.90039,25657.7793,25962.50977,25962.50977,335250000
22-03-2019,25844.65039,25877.00977,25501.44922,25502.32031,25502.32031,386510000
25-03-2019,25490.7207,25603.26953,25372.25977,25516.83008,25516.83008,303120000
26-03-2019,25649.56055,25796.28906,25544.7793,25657.73047,25657.73047,305110000
27-03-2019,25676.33984,25758.16992,25425.26953,25625.58984,25625.58984,270340000
28-03-2019,25693.32031,25743.41016,25576.68945,25717.46094,25717.46094,237170000
29-03-2019,25827.31055,25949.32031,25771.66992,25928.67969,25928.67969,300620000
01-04-2019,26075.09961,26280.90039,26071.68945,26258.41992,26258.41992,295570000
02-04-2019,26213.55078,26221.24023,26122.31055,26179.13086,26179.13086,250940000
03-04-2019,26238.0293,26282.16992,26138.4707,26218.13086,26218.13086,271980000
04-04-2019,26213.41992,26398.90039,26212.7793,26384.63086,26384.63086,233040000
05-04-2019,26427.56055,26487.57031,26370.82031,26424.99023,26424.99023,229550000
08-04-2019,26312.66992,26344.65039,26246.0293,26341.01953,26341.01953,229380000
09-04-2019,26243.53906,26246.33984,26103.14063,26150.58008,26150.58008,244410000
10-04-2019,26173.71094,26209.49023,26101.24023,26157.16016,26157.16016,203130000
11-04-2019,26188.21094,26229.88086,26062.58984,26143.05078,26143.05078,211680000
12-04-2019,26357.78906,26436.67969,26309.7207,26412.30078,26412.30078,369910000
15-04-2019,26407.75977,26424.84961,26316.41992,26384.76953,26384.76953,250620000
16-04-2019,26482.18945,26530.71094,26397.18945,26452.66016,26452.66016,302340000
17-04-2019,26468.5293,26501.01953,26391.85938,26449.53906,26449.53906,367780000
18-04-2019,26463.36914,26602.41992,26444.5293,26559.53906,26559.53906,332850000
22-04-2019,26510.76953,26553.05078,26458.60938,26511.05078,26511.05078,232570000
23-04-2019,26513.83008,26695.96094,26503.56055,26656.39063,26656.39063,311690000
24-04-2019,26652.56055,26680.58008,26582.85938,26597.05078,26597.05078,283370000
25-04-2019,26426.36914,26536.48047,26310.2793,26462.08008,26462.08008,296730000
26-04-2019,26454.61914,26543.56055,26392.55078,26543.33008,26543.33008,317290000
29-04-2019,26559.86914,26602.53906,26520.75,26554.39063,26554.39063,279450000
30-04-2019,26594.56055,26614.03906,26419.4707,26592.91016,26592.91016,340320000
01-05-2019,26639.06055,26689.39063,26426.38086,26430.14063,26430.14063,303850000
02-05-2019,26407.15039,26454.68945,26180.35938,26307.78906,26307.78906,287610000
03-05-2019,26379.14063,26534.96094,26370.08984,26504.94922,26504.94922,248900000
06-05-2019,26160.61914,26476.26953,26033.94922,26438.48047,26438.48047,283020000
07-05-2019,26276.90039,26276.90039,25789.71094,25965.08984,25965.08984,334960000
08-05-2019,25933.78906,26118.09961,25889.41016,25967.33008,25967.33008,276420000
09-05-2019,25878.84961,25884.89063,25517.39063,25828.35938,25828.35938,334760000
10-05-2019,25763.7207,26019.32031,25469.85938,25942.36914,25942.36914,294580000
13-05-2019,25568.06055,25568.06055,25222.50977,25324.99023,25324.99023,361240000
14-05-2019,25384.0293,25688.96094,25384.0293,25532.05078,25532.05078,291570000
15-05-2019,25400.13086,25724.89063,25341.93945,25648.01953,25648.01953,270720000
16-05-2019,25692.14063,25957.63086,25692.14063,25862.67969,25862.67969,320960000
17-05-2019,25719.94922,25948.74023,25657.7793,25764,25764,283760000
20-05-2019,25655.31055,25751.71094,25560.55078,25679.90039,25679.90039,279560000
21-05-2019,25782.33984,25898.26953,25779.60938,25877.33008,25877.33008,260870000
22-05-2019,25818.46094,25878.21094,25755.10938,25776.60938,25776.60938,241760000
23-05-2019,25657.99023,25657.99023,25328.08984,25490.4707,25490.4707,316940000
24-05-2019,25551.07031,25670.81055,25496.19922,25585.68945,25585.68945,201370000
28-05-2019,25616.55078,25717.63086,25342.2793,25347.76953,25347.76953,358980000
29-05-2019,25231.46094,25231.46094,24938.24023,25126.41016,25126.41016,298930000
30-05-2019,25139.93945,25218.53906,25066.75,25169.88086,25169.88086,215240000
31-05-2019,25046.31055,25046.31055,24809.50977,24815.03906,24815.03906,292230000
03-06-2019,24830.16016,24935.21094,24680.57031,24819.7793,24819.7793,328240000
04-06-2019,24962.82031,25343.76953,24962.82031,25332.17969,25332.17969,281690000
05-06-2019,25451,25544.66016,25373.58008,25539.57031,25539.57031,262660000
06-06-2019,25567.44922,25800.30078,25518.05078,25720.66016,25720.66016,248070000
07-06-2019,25768.7207,26072.75,25768.7207,25983.93945,25983.93945,263010000
10-06-2019,26090.2207,26210.60938,26054.31055,26062.67969,26062.67969,249280000
11-06-2019,26180.58984,26248.66992,25998.86914,26048.50977,26048.50977,253490000
12-06-2019,26040.30078,26082.09961,25958.66016,26004.83008,26004.83008,223690000
13-06-2019,26036.93945,26146.91016,25995.71094,26106.76953,26106.76953,213400000
14-06-2019,26076.35938,26162.2793,25988.08984,26089.60938,26089.60938,208020000
17-06-2019,26108.5293,26165.7793,26049.80078,26112.5293,26112.5293,199500000
18-06-2019,26228.88086,26527.18945,26227.75977,26465.53906,26465.53906,273490000
19-06-2019,26490.16016,26569.75,26415.05078,26504,26504,240950000
20-06-2019,26665.38086,26798.63086,26539.68945,26753.16992,26753.16992,278170000
21-06-2019,26749.11914,26907.36914,26705.86914,26719.13086,26719.13086,485560000
24-06-2019,26727.60938,26806.51953,26723.36914,26727.53906,26727.53906,232390000
25-06-2019,26731.60938,26752.31055,26527.66016,26548.2207,26548.2207,282160000
26-06-2019,26599.41992,26660.03906,26536.33008,26536.82031,26536.82031,274340000
27-06-2019,26523.7207,26607.24023,26465.32031,26526.58008,26526.58008,246930000
28-06-2019,26605.92969,26638.34961,26522.26953,26599.96094,26599.96094,499350000
01-07-2019,26805.85938,26890.64063,26616.21094,26717.42969,26717.42969,267670000
02-07-2019,26719.5293,26787.56055,26632.65039,26786.67969,26786.67969,219270000
03-07-2019,26832.32031,26966,26831.43945,26966,26966,149840000
05-07-2019,26867.75,26950.81055,26733.33008,26922.11914,26922.11914,192170000
08-07-2019,26835.64063,26839.14063,26744.86914,26806.14063,26806.14063,214290000
09-07-2019,26725.11914,26807.69922,26665.57031,26783.49023,26783.49023,218330000
10-07-2019,26851.96094,26983.44922,26813.10938,26860.19922,26860.19922,207990000
11-07-2019,26950.16016,27088.44922,26916.32031,27088.08008,27088.08008,252300000
12-07-2019,27139.49023,27333.78906,27135.44922,27332.0293,27332.0293,248390000
15-07-2019,27364.68945,27364.68945,27294.16992,27359.16016,27359.16016,199730000
16-07-2019,27349.32031,27398.67969,27290.24023,27335.63086,27335.63086,226000000
17-07-2019,27320.91016,27343.06055,27218.38086,27219.84961,27219.84961,193930000
18-07-2019,27191.98047,27266.81055,27068.78906,27222.9707,27222.9707,216070000
19-07-2019,27246.38086,27342.96094,27145.7793,27154.19922,27154.19922,287690000
22-07-2019,27174.17969,27227.76953,27088.90039,27171.90039,27171.90039,216310000
23-07-2019,27231.85938,27368.81055,27204.58008,27349.18945,27349.18945,248850000
24-07-2019,27262.24023,27291.03906,27191.11914,27269.9707,27269.9707,244320000
25-07-2019,27247.39063,27298.42969,27062.48047,27140.98047,27140.98047,241420000
26-07-2019,27166,27213.69922,27123.25,27192.44922,27192.44922,233650000
29-07-2019,27192.24023,27275.84961,27178.06055,27221.34961,27221.34961,250850000
30-07-2019,27145.39063,27224.35938,27069.85938,27198.01953,27198.01953,293250000
31-07-2019,27244.66992,27281.65039,26719.59961,26864.26953,26864.26953,385150000
01-08-2019,26879.85938,27175.58984,26548.71094,26583.41992,26583.41992,386320000
02-08-2019,26528.66016,26570.01953,26249.2207,26485.00977,26485.00977,327640000
05-08-2019,26259.23047,26259.23047,25523.38086,25717.74023,25717.74023,422240000
06-08-2019,25810.61914,26038.67969,25710.86914,26029.51953,26029.51953,318160000
07-08-2019,25814.2207,26073.21094,25440.39063,26007.07031,26007.07031,344790000
08-08-2019,26086.51953,26383.60938,26038.09961,26378.18945,26378.18945,282530000
09-08-2019,26337.08984,26413.35938,26097.64063,26287.43945,26287.43945,240260000
12-08-2019,26169.91016,26178.94922,25824.93945,25896.43945,25896.43945,199390000
13-08-2019,25888.88086,26426.9707,25833.25,26279.91016,26279.91016,308900000
14-08-2019,26035.08008,26035.08008,25471.58984,25479.41992,25479.41992,352250000
15-08-2019,25514.25,25639.68945,25339.59961,25579.39063,25579.39063,332600000
16-08-2019,25678.16992,25929.65039,25678.16992,25886.00977,25886.00977,276210000
19-08-2019,26020.06055,26222.32031,26020.06055,26135.78906,26135.78906,252640000
20-08-2019,26086.85938,26160.11914,25952,25962.43945,25962.43945,238100000
21-08-2019,26145.35938,26268.32031,26141.76953,26202.73047,26202.73047,208790000
22-08-2019,26271.64063,26388.7793,26099.00977,26252.24023,26252.24023,222810000
23-08-2019,26134.21094,26320.28906,25507.17969,25628.90039,25628.90039,364260000
26-08-2019,25826.05078,25941.25,25716.39063,25898.83008,25898.83008,222780000
27-08-2019,26014.46094,26054.01953,25721.84961,25777.90039,25777.90039,263530000
28-08-2019,25712.99023,26041.57031,25637.42969,26036.09961,26036.09961,207070000
29-08-2019,26249.08984,26408.83984,26185.71094,26362.25,26362.25,208650000
30-08-2019,26476.39063,26514.61914,26295.58984,26403.2793,26403.2793,2190810000
03-09-2019,26198.25977,26198.25977,25978.2207,26118.01953,26118.01953,223210000
04-09-2019,26301.99023,26362.34961,26244.43945,26355.4707,26355.4707,202710000
05-09-2019,26603.15039,26836.30078,26603.15039,26728.15039,26728.15039,256670000
06-09-2019,26790.25,26860.86914,26708.39063,26797.46094,26797.46094,209700000
09-09-2019,26866.23047,26900.83008,26762.17969,26835.50977,26835.50977,273120000
10-09-2019,26805.83008,26909.42969,26717.05078,26909.42969,26909.42969,322340000
11-09-2019,26928.05078,27137.03906,26885.48047,27137.03906,27137.03906,272590000
12-09-2019,27197.32031,27306.73047,27105.00977,27182.44922,27182.44922,250010000
13-09-2019,27216.66992,27277.55078,27193.94922,27219.51953,27219.51953,255260000
16-09-2019,27146.06055,27172.86914,27032.56055,27076.82031,27076.82031,220620000
17-09-2019,27010.11914,27110.80078,26984.14063,27110.80078,27110.80078,223580000
18-09-2019,27075.39063,27161.92969,26899.15039,27147.08008,27147.08008,212860000
19-09-2019,27186.05078,27272.16992,27064.21094,27094.78906,27094.78906,212360000
20-09-2019,27102.17969,27194.75,26926.67969,26935.07031,26935.07031,497640000
23-09-2019,26851.44922,27011.07031,26831.33984,26949.99023,26949.99023,204240000
24-09-2019,27034.07031,27079.67969,26704.96094,26807.76953,26807.76953,301750000
25-09-2019,26866.71094,27016.56055,26755.85938,26970.71094,26970.71094,237220000
26-09-2019,27004.10938,27015.07031,26803.83984,26891.11914,26891.11914,229180000
27-09-2019,26987.25977,27012.53906,26715.82031,26820.25,26820.25,217780000
30-09-2019,26852.33008,26998.85938,26852.33008,26916.83008,26916.83008,222680000
01-10-2019,26962.53906,27046.21094,26562.2207,26573.03906,26573.03906,260110000
02-10-2019,26425.85938,26438.03906,25974.11914,26078.61914,26078.61914,309640000
03-10-2019,26039.01953,26205.19922,25743.46094,26201.03906,26201.03906,241610000
04-10-2019,26271.69922,26590.74023,26271.69922,26573.7207,26573.7207,221310000
07-10-2019,26502.33008,26655.83984,26424.53906,26478.01953,26478.01953,195200000
08-10-2019,26276.58984,26421.81055,26139.80078,26164.03906,26164.03906,244590000
09-10-2019,26308.23047,26424.31055,26249.75,26346.00977,26346.00977,190060000
10-10-2019,26317.34961,26603.31055,26314.50977,26496.66992,26496.66992,217680000
11-10-2019,26694.19922,27013.9707,26694.19922,26816.58984,26816.58984,282080000
14-10-2019,26766.42969,26874.33008,26749.17969,26787.35938,26787.35938,178620000
15-10-2019,26811.19922,27120.10938,26811.19922,27024.80078,27024.80078,245510000
16-10-2019,26972.31055,27058.33984,26943.28906,27001.98047,27001.98047,214660000
17-10-2019,27032.38086,27112.16016,26970.28906,27025.88086,27025.88086,222540000
18-10-2019,27004.49023,27018.25,26770.13086,26770.19922,26770.19922,288970000
21-10-2019,26852.66992,26852.66992,26747.61914,26827.64063,26827.64063,241030000
22-10-2019,26850.42969,26946.64063,26782.60938,26788.09961,26788.09961,265510000
23-10-2019,26835.24023,26896.89063,26745,26833.94922,26833.94922,247680000
24-10-2019,26893.92969,26931.7793,26714.33984,26805.5293,26805.5293,253590000
25-10-2019,26789.60938,27015.36914,26765.67969,26958.06055,26958.06055,274610000
28-10-2019,27040.33008,27167.88086,27028.71094,27090.7207,27090.7207,290770000
29-10-2019,27061.07031,27165.93945,27039.75977,27071.46094,27071.46094,269610000
30-10-2019,27110.71094,27204.35938,26999.64063,27186.68945,27186.68945,231750000
31-10-2019,27188.36914,27188.36914,26918.28906,27046.23047,27046.23047,273830000
01-11-2019,27142.94922,27347.42969,27142.94922,27347.35938,27347.35938,270870000
04-11-2019,27402.06055,27517.58008,27402.06055,27462.10938,27462.10938,273030000
05-11-2019,27500.23047,27560.35938,27453.55078,27492.63086,27492.63086,286350000
06-11-2019,27502.74023,27526.05078,27407.81055,27492.56055,27492.56055,237910000
07-11-2019,27590.16016,27774.66992,27590.16016,27674.80078,27674.80078,259020000
08-11-2019,27686.19922,27694.94922,27578.9707,27681.24023,27681.24023,221440000
11-11-2019,27580.66016,27714.39063,27517.66992,27691.49023,27691.49023,202350000
12-11-2019,27701.58984,27770.85938,27635.32031,27691.49023,27691.49023,213670000
13-11-2019,27622.03906,27806.40039,27587.19922,27783.58984,27783.58984,278390000
14-11-2019,27757.19922,27800.71094,27676.9707,27781.96094,27781.96094,303970000
15-11-2019,27843.53906,28004.89063,27843.53906,28004.89063,28004.89063,283720000
18-11-2019,27993.2207,28040.9707,27969.24023,28036.2207,28036.2207,252320000
19-11-2019,28079.75977,28090.21094,27894.51953,27934.01953,27934.01953,245890000
20-11-2019,27879.55078,27897.2793,27675.2793,27821.08984,27821.08984,258140000
21-11-2019,27820.2793,27828.33008,27708.33984,27766.28906,27766.28906,232020000
22-11-2019,27831.23047,27898.46094,27773.98047,27875.61914,27875.61914,214780000
25-11-2019,27917.76953,28068.68945,27917.76953,28066.4707,28066.4707,248420000
26-11-2019,28080.75,28146.01953,28042.21094,28121.67969,28121.67969,324050000
27-11-2019,28156.4707,28174.9707,28075.23047,28164,28164,198210000
29-11-2019,28103.16016,28119.50977,28042.5293,28051.41016,28051.41016,120630000
02-12-2019,28109.74023,28109.83984,27782.34961,27783.03906,27783.03906,236610000
03-12-2019,27501.98047,27524.74023,27325.13086,27502.81055,27502.81055,275350000
04-12-2019,27634.63086,27727.44922,27612.08008,27649.7793,27649.7793,218200000
05-12-2019,27736.05078,27745.19922,27562.80078,27677.78906,27677.78906,208600000
06-12-2019,27839.67969,28035.84961,27839.67969,28015.06055,28015.06055,223310000
09-12-2019,27987.05078,28010.41992,27906.14063,27909.59961,27909.59961,217000000
10-12-2019,27900.65039,27949.01953,27804,27881.7207,27881.7207,213250000
11-12-2019,27867.31055,27925.5,27801.80078,27911.30078,27911.30078,213510000
12-12-2019,27898.33984,28224.94922,27859.86914,28132.05078,28132.05078,277740000
13-12-2019,28123.64063,28290.73047,28028.32031,28135.38086,28135.38086,250660000
